ID,Outros,Obra nao iniciada (terreno),Infra-estrutura,Vedacao vertical,Coberturas,Esquadrias,Revestimentos externos,Pisos externos e paisagismo
8540-88,0,0,0,0,0,1,0,1
8540-11,0,0,0,0,0,0,0,1
8540-69,0,0,0,0,0,1,0,1
8540-92,0,0,0,0,0,0,0,1
8540-26,0,0,0,0,0,1,0,1
8540-31,0,0,0,0,0,0,0,1
8540-33,0,0,0,0,0,1,0,1
8540-81,0,0,0,0,0,0,0,1
8540-85,0,0,0,0,0,1,0,1
8540-90,0,0,0,0,0,0,0,1
8540-91,0,0,0,0,0,0,0,1
8540-93,0,0,0,0,0,0,0,1
8540-94,0,0,0,0,0,0,0,1
8540-97,0,0,0,0,0,1,0,1
8540-28,0,0,0,0,0,0,0,1
8540-41,0,0,0,0,0,1,0,1
8540-52,0,0,0,0,0,1,0,1
8540-73,0,0,0,0,0,1,0,1
8540-79,0,0,0,0,0,1,0,1
8540-86,0,0,0,0,0,1,0,1
8540-99,0,0,0,0,0,1,0,1
8540-39,0,0,0,0,0,1,0,1
8540-24,0,0,0,0,0,0,0,1
8540-48,0,0,0,0,0,0,0,1
8540-63,0,0,0,0,0,0,0,1
8540-74,0,0,0,0,0,1,0,1
8540-78,0,0,0,0,0,1,0,1
8540-89,0,0,0,0,0,0,0,1
8540-96,0,0,0,0,0,0,0,1
8541-0,0,0,0,0,0,1,0,1
8541-4,0,0,0,0,0,1,0,1
8541-8,0,0,0,0,0,1,0,1
8541-2,0,0,0,0,0,1,0,1
8541-3,0,0,0,0,0,1,0,1
8541-5,0,0,0,0,0,1,0,1
8541-1,0,0,0,0,0,1,0,1
8541-6,0,0,0,0,0,0,0,1
8542-5,0,0,0,0,0,1,0,1
8542-14,0,0,0,0,0,0,0,1
8542-2,0,0,0,0,0,1,0,1
8542-3,0,0,0,0,0,1,0,1
8542-6,0,0,0,0,0,1,0,1
8542-10,0,0,0,0,0,0,0,1
8542-11,0,0,0,0,0,0,0,1
8542-8,0,0,0,0,0,1,0,1
8542-4,0,0,0,0,0,1,0,1
8542-7,0,0,0,0,0,1,0,1
8542-9,0,0,0,0,0,1,0,1
8543-0,0,1,0,0,0,0,0,0
8543-4,0,0,0,1,0,0,0,0
8543-2,0,0,0,1,0,0,0,0
8543-3,0,0,0,1,0,0,0,0
8543-5,0,1,0,0,0,0,0,0
8543-7,0,0,0,1,0,0,0,0
8543-1,0,0,0,1,0,0,0,0
8543-6,0,0,0,1,0,0,0,0
8544-0,0,0,0,0,0,1,0,1
8544-8,0,0,0,0,0,0,0,1
8544-2,0,0,0,0,0,0,0,1
8544-9,0,0,0,0,0,0,0,1
8544-1,0,0,0,0,0,1,0,1
8545-27,0,0,0,0,0,0,0,1
8545-45,0,0,0,0,0,0,0,1
8545-46,0,0,0,0,0,1,0,1
8545-24,0,0,0,0,0,1,0,1
8545-0,0,0,0,0,0,0,0,1
8545-32,0,0,0,0,0,1,0,1
8545-40,0,0,0,0,0,0,0,1
8545-1,0,0,0,0,0,0,0,1
8545-11,0,0,0,0,0,1,0,1
8545-18,0,0,0,0,0,1,0,1
8545-14,0,0,0,0,0,1,0,1
8545-15,0,0,0,0,0,1,0,1
8545-16,0,0,0,0,0,1,0,1
8545-22,0,0,0,0,0,1,0,1
8545-47,0,0,0,0,0,0,0,1
8545-2,0,0,0,0,0,1,0,1
8545-3,0,0,0,0,0,1,0,1
8545-6,0,0,0,0,0,1,0,1
8545-12,0,0,0,0,0,1,0,1
8545-17,0,0,0,0,0,0,0,1
8545-23,0,0,0,0,0,0,0,1
8545-34,0,0,0,0,0,0,0,1
8545-35,0,0,0,0,0,1,0,1
8545-13,0,0,0,0,0,1,0,1
8545-29,0,0,0,0,0,0,0,1
8545-33,0,0,0,0,0,1,0,1
8547-19,0,0,0,0,0,1,0,1
8547-23,0,0,0,0,0,1,0,1
8547-27,0,0,0,0,0,1,0,1
8547-28,0,0,0,0,0,0,0,1
8547-34,0,0,0,0,0,1,0,1
8547-51,0,0,0,0,0,1,0,1
8547-52,0,0,0,0,0,1,0,1
8547-73,0,0,0,0,0,1,0,1
8547-79,0,0,0,0,0,0,0,1
8547-8,0,0,0,0,0,1,0,1
8547-17,0,0,0,0,0,1,0,1
8547-29,0,0,0,0,0,0,0,1
8547-31,0,0,0,0,0,1,0,1
8547-33,0,0,0,0,0,1,0,1
8547-35,0,0,0,0,0,1,0,1
8547-68,0,0,0,0,0,1,0,1
8547-76,0,0,0,0,0,1,0,1
8547-81,0,0,0,0,0,1,0,1
8547-13,0,0,0,0,0,0,0,1
8547-62,0,0,0,0,0,0,0,1
8547-80,0,0,0,0,0,1,0,1
8547-9,0,0,0,0,0,0,0,1
8547-10,0,0,0,0,0,0,0,1
8547-18,0,0,0,0,0,0,0,1
8547-32,0,0,0,0,0,1,0,1
8547-48,0,0,0,0,0,1,0,1
8547-59,0,0,0,0,0,0,0,1
8547-60,0,0,0,0,0,0,0,1
8547-63,0,0,0,0,0,0,0,1
8547-65,0,0,0,0,0,0,0,1
8547-74,0,0,0,0,0,1,0,1
8547-75,0,0,0,0,0,1,0,1
8547-78,0,0,0,0,0,1,0,1
8547-15,0,0,0,0,0,0,0,1
8547-24,0,0,0,0,0,1,0,1
8547-30,0,0,0,0,0,1,0,1
8547-49,0,0,0,0,0,0,0,1
8547-56,0,0,0,0,0,1,0,1
8547-64,0,0,0,0,0,1,0,1
8547-69,0,0,0,0,0,1,0,1
8547-72,0,0,0,0,0,1,0,1
8547-7,0,0,0,0,0,0,0,1
8547-36,0,0,0,0,0,1,0,1
8547-70,0,0,0,0,0,1,0,1
8547-6,0,0,0,0,0,0,0,1
8547-12,0,0,0,0,0,0,0,1
8547-20,0,0,0,0,0,1,0,1
8547-25,0,0,0,0,0,0,0,1
8547-57,0,0,0,0,0,1,0,1
8547-67,0,0,0,0,0,1,0,1
8547-11,0,0,0,0,0,0,0,1
8547-16,0,0,0,0,0,1,0,1
8547-21,0,0,0,0,0,1,0,1
8547-61,0,0,0,0,0,0,0,1
8547-71,0,0,0,0,0,1,0,1
8547-14,0,0,0,0,0,0,0,1
8547-22,0,0,0,0,0,0,0,1
8547-77,0,0,0,0,0,1,0,1
8548-0,0,0,0,0,0,1,0,1
8548-3,0,0,0,0,0,1,0,1
8549-2,0,0,0,0,0,0,0,1
8549-1,0,0,0,0,0,1,0,1
8550-5,0,0,0,0,0,1,0,1
8550-15,0,0,0,0,0,1,0,1
8550-16,0,0,0,0,0,0,0,1
8550-21,0,0,0,0,0,0,0,1
8550-22,0,0,0,0,0,1,0,1
8550-1,0,0,0,0,0,1,0,1
8550-2,0,0,0,0,0,0,0,1
8550-3,0,0,0,0,0,0,0,1
8550-6,0,0,0,0,0,1,0,1
8550-12,0,0,0,0,0,0,0,1
8550-18,0,0,0,0,0,1,0,1
8550-20,0,0,0,0,0,0,0,1
8550-25,0,0,0,0,0,1,0,1
8550-38,0,0,0,0,0,0,0,1
8550-11,0,0,0,0,0,0,0,1
8550-43,0,0,0,0,0,0,0,1
8550-8,0,0,0,0,0,1,0,1
8550-13,0,0,0,0,0,0,0,1
8550-0,0,0,0,0,0,1,0,1
8550-4,0,0,0,0,0,1,0,1
8550-19,0,0,0,0,0,1,0,1
8550-23,0,0,0,0,0,0,0,1
8550-40,0,0,0,0,0,1,0,1
8550-41,0,0,0,0,0,0,0,1
8550-42,0,0,0,0,0,0,0,1
8550-46,0,0,0,0,0,0,0,1
8550-17,0,0,0,0,0,1,0,1
8550-39,0,0,0,0,0,1,0,1
8550-7,0,0,0,0,0,1,0,1
8550-24,0,0,0,0,0,1,0,1
8550-9,0,0,0,0,0,0,0,1
8550-44,0,0,0,0,0,0,0,1
8550-48,0,0,0,0,0,0,0,1
8551-19,0,0,0,0,0,1,0,1
8551-23,0,0,0,0,0,0,0,1
8551-46,0,0,0,0,0,1,0,1
8551-51,0,0,0,0,0,1,0,1
8551-73,0,0,0,0,0,1,0,1
8551-79,0,0,0,0,0,1,0,1
8551-112,0,0,0,0,0,1,0,1
8551-115,0,0,0,0,0,1,0,1
8551-117,0,0,0,0,0,0,0,1
8551-122,0,0,0,0,0,1,0,1
8551-146,0,0,0,0,0,0,0,1
8551-147,0,0,0,0,0,0,0,1
8551-152,0,0,0,0,0,0,0,1
8551-155,0,0,0,0,0,0,0,1
8551-156,0,0,0,0,0,0,0,1
8551-164,0,0,0,0,0,0,0,1
8551-17,0,0,0,0,0,1,0,1
8551-39,0,0,0,0,0,1,0,1
8551-66,0,0,0,0,0,1,0,1
8551-68,0,0,0,0,0,1,0,1
8551-81,0,0,0,0,0,1,0,1
8551-107,0,0,0,0,0,1,0,1
8551-145,0,0,0,0,0,0,0,1
8551-159,0,0,0,0,0,0,0,1
8551-160,0,0,0,0,0,0,0,1
8551-165,0,0,0,0,0,0,0,1
8551-26,0,0,0,0,0,1,0,1
8551-114,0,0,0,0,0,0,0,1
8551-166,0,0,0,0,0,0,0,1
8551-10,0,0,0,0,0,0,0,1
8551-18,0,0,0,0,0,1,0,1
8551-38,0,0,0,0,0,1,0,1
8551-44,0,0,0,0,0,1,0,1
8551-45,0,0,0,0,0,1,0,1
8551-48,0,0,0,0,0,1,0,1
8551-53,0,0,0,0,0,1,0,1
8551-65,0,0,0,0,0,1,0,1
8551-78,0,0,0,0,0,1,0,1
8551-111,0,0,0,0,0,0,0,1
8551-116,0,0,0,0,0,0,0,1
8551-143,0,0,0,0,0,0,0,1
8551-144,0,0,0,0,0,1,0,1
8551-153,0,0,0,0,0,0,0,1
8551-154,0,0,0,0,0,0,0,1
8551-157,0,0,0,0,0,0,0,1
8551-163,0,0,0,0,0,0,0,1
8551-43,0,0,0,0,0,1,0,1
8551-47,0,0,0,0,0,1,0,1
8551-49,0,0,0,0,0,1,0,1
8551-50,0,0,0,0,0,1,0,1
8551-54,0,0,0,0,0,1,0,1
8551-64,0,0,0,0,0,1,0,1
8551-69,0,0,0,0,0,1,0,1
8551-106,0,0,0,0,0,0,0,1
8551-108,0,0,0,0,0,0,0,1
8551-109,0,0,0,0,0,0,0,1
8551-110,0,0,0,0,0,1,0,1
8551-113,0,0,0,0,0,1,0,1
8551-121,0,0,0,0,0,1,0,1
8551-138,0,0,0,0,0,1,0,1
8551-139,0,0,0,0,0,1,0,1
8551-148,0,0,0,0,0,1,0,1
8551-158,0,0,0,0,0,1,0,1
8551-161,0,0,0,0,0,0,0,1
8551-70,0,0,0,0,0,1,0,1
8551-142,0,0,0,0,0,0,0,1
8551-55,0,0,0,0,0,1,0,1
8551-67,0,0,0,0,0,0,0,1
8551-120,0,0,0,0,0,0,0,1
8551-141,0,0,0,0,0,0,0,1
8551-149,0,0,0,0,0,1,0,1
8551-11,0,0,0,0,0,1,0,1
8551-16,0,0,0,0,0,1,0,1
8551-21,0,0,0,0,0,1,0,1
8551-71,0,0,0,0,0,1,0,1
8551-119,0,0,0,0,0,0,0,1
8551-162,0,0,0,0,0,0,0,1
8551-22,0,0,0,0,0,1,0,1
8551-118,0,0,0,0,0,1,0,1
8551-150,0,0,0,0,0,0,0,1
8551-151,0,0,0,0,0,0,0,1
8552-0,0,0,0,0,0,0,0,1
8552-4,0,0,0,0,0,0,0,1
8552-19,0,0,0,0,0,0,0,1
8552-23,0,0,0,0,0,1,0,1
8552-27,0,0,0,0,0,0,0,1
8552-28,0,0,0,0,0,1,0,1
8552-34,0,0,0,0,0,1,0,1
8552-8,0,0,0,0,0,0,0,1
8552-17,0,0,0,0,0,0,0,1
8552-29,0,0,0,0,0,1,0,1
8552-31,0,0,0,0,0,1,0,1
8552-33,0,0,0,0,0,0,0,1
8552-35,0,0,0,0,0,1,0,1
8552-13,0,0,0,0,0,1,0,1
8552-26,0,0,0,0,0,1,0,1
8552-2,0,0,0,0,0,1,0,1
8552-3,0,0,0,0,0,0,0,1
8552-9,0,0,0,0,0,1,0,1
8552-18,0,0,0,0,0,1,0,1
8552-32,0,0,0,0,0,1,0,1
8552-5,0,0,0,0,0,0,0,1
8552-15,0,0,0,0,0,1,0,1
8552-24,0,0,0,0,0,1,0,1
8552-30,0,0,0,0,0,0,0,1
8552-7,0,0,0,0,0,1,0,1
8552-1,0,0,0,0,0,1,0,1
8552-6,0,0,0,0,0,1,0,1
8552-12,0,0,0,0,0,1,0,1
8552-20,0,0,0,0,0,1,0,1
8552-25,0,0,0,0,0,1,0,1
8552-16,0,0,0,0,0,1,0,1
8552-21,0,0,0,0,0,1,0,1
8552-14,0,0,0,0,0,1,0,1
8552-22,0,0,0,0,0,1,0,1
8554-14,0,0,0,1,0,0,1,0
8554-15,0,0,1,0,0,0,1,0
8554-16,0,0,0,0,0,0,1,0
8554-1,0,0,0,0,0,0,1,0
8554-2,0,0,0,0,0,0,1,0
8554-3,0,0,0,0,0,0,1,0
8554-6,0,0,0,0,0,0,1,0
8554-10,0,0,0,0,0,0,1,0
8554-12,0,0,0,1,0,0,0,0
8554-18,0,0,1,0,0,0,1,0
8554-11,0,0,1,0,0,0,1,0
8554-8,0,0,0,0,0,0,1,0
8554-13,0,0,1,0,0,0,1,0
8554-0,0,0,0,0,0,0,1,0
8554-19,0,0,0,0,0,0,1,0
8554-7,0,0,0,0,0,0,1,0
8554-9,0,0,0,0,0,0,1,0
8555-0,0,0,0,0,0,0,0,1
8555-1,0,0,0,0,0,1,0,1
8555-2,0,0,0,0,0,1,0,1
8555-3,0,0,0,0,0,0,0,1
8556-23,0,0,0,0,0,1,0,1
8556-27,0,0,0,0,0,1,0,1
8556-31,0,0,0,0,0,1,0,1
8556-13,0,0,0,0,0,1,0,1
8556-26,0,0,0,0,0,0,0,1
8556-24,0,0,0,0,0,1,0,1
8556-30,0,0,0,0,0,1,0,1
8556-25,0,0,0,0,0,0,0,1
8556-21,0,0,0,0,0,1,0,1
8557-4,0,0,0,0,0,1,0,1
8557-19,0,0,0,0,0,0,0,1
8557-27,0,0,0,0,0,0,0,1
8557-31,0,0,0,0,0,0,0,1
8557-0,0,0,0,0,0,1,0,1
8557-1,0,0,0,0,0,1,0,1
8557-18,0,0,0,0,0,1,0,1
8557-20,0,0,0,0,0,1,0,1
8557-16,0,0,0,0,0,0,0,1
8557-21,0,0,0,0,0,0,0,1
8557-2,0,0,0,0,0,1,0,1
8557-3,0,0,0,0,0,0,0,1
8557-25,0,0,0,0,0,0,0,1
8557-17,0,0,0,0,0,1,0,1
8557-28,0,0,0,0,0,0,0,1
8557-29,0,0,0,0,0,0,0,1
8558-0,0,0,0,0,0,1,0,1
8559-0,0,0,0,0,0,1,0,1
8559-8,0,0,0,0,0,0,0,1
8559-2,0,0,0,0,0,1,0,1
8559-9,0,0,0,0,0,1,0,1
8559-10,0,0,0,0,0,1,0,1
8559-5,0,0,0,0,0,1,0,1
8559-12,0,0,0,0,0,1,0,1
8560-0,0,0,0,0,0,0,0,1
8560-1,0,0,0,0,0,1,0,1
8560-6,0,0,0,0,0,0,0,1
8561-0,0,0,0,0,0,0,0,1
8561-4,0,0,0,0,0,1,0,1
8561-19,0,0,0,0,0,1,0,1
8561-27,0,0,0,0,0,0,0,1
8561-13,0,0,0,0,0,1,0,1
8561-2,0,0,0,0,0,0,0,1
8561-3,0,0,0,0,0,0,0,1
8561-9,0,0,0,0,0,1,0,1
8561-18,0,0,0,0,0,1,0,1
8561-5,0,0,0,0,0,1,0,1
8561-15,0,0,0,0,0,0,0,1
8561-1,0,0,0,0,0,0,0,1
8561-6,0,0,0,0,0,0,0,1
8561-20,0,0,0,0,0,0,0,1
8561-25,0,0,0,0,0,1,0,1
8561-16,0,0,0,0,0,1,0,1
8561-14,0,0,0,0,0,1,0,1
8563-0,0,0,0,0,0,0,0,1
8564-1,0,0,0,0,0,0,0,1
8564-3,0,0,0,0,0,0,0,1
8564-9,0,0,0,0,0,0,0,1
8566-5,0,0,0,0,0,1,0,1
8566-14,0,0,0,0,0,0,0,1
8566-15,0,0,0,0,0,1,0,1
8566-16,0,0,0,0,0,1,0,1
8566-1,0,0,0,0,0,0,0,1
8566-2,0,0,0,0,0,1,0,1
8566-3,0,0,0,0,0,1,0,1
8566-6,0,0,0,0,0,0,0,1
8566-67,0,0,0,0,0,1,0,1
8566-11,0,0,0,0,0,0,0,1
8566-43,0,0,0,0,0,1,0,1
8566-13,0,0,0,0,0,1,0,1
8566-31,0,0,0,0,0,1,0,1
8566-58,0,0,0,0,0,0,0,1
8566-62,0,0,0,0,0,1,0,1
8566-0,0,0,0,0,0,0,0,1
8566-40,0,0,0,0,0,1,0,1
8566-41,0,0,0,0,0,0,0,1
8566-35,0,0,0,0,0,1,0,1
8566-7,0,0,0,0,0,0,0,1
8566-9,0,0,0,0,0,1,0,1
8566-32,0,0,0,0,0,1,0,1
8566-59,0,0,0,0,0,0,0,1
8567-5,0,0,0,0,0,1,0,1
8567-16,0,0,0,0,0,1,0,1
8568-0,0,0,0,0,0,0,0,1
8568-4,0,0,0,0,0,1,0,1
8568-19,0,0,0,0,0,0,0,1
8568-8,0,0,0,0,0,0,0,1
8568-13,0,0,0,0,0,0,0,1
8568-2,0,0,0,0,0,1,0,1
8568-9,0,0,0,0,0,1,0,1
8568-10,0,0,0,0,0,1,0,1
8568-18,0,0,0,0,0,1,0,1
8568-5,0,0,0,0,0,0,0,1
8568-7,0,0,0,0,0,1,0,1
8568-1,0,0,0,0,0,0,0,1
8568-12,0,0,0,0,0,0,0,1
8568-11,0,0,0,0,0,1,0,1
8569-4,0,0,0,0,0,1,0,1
8569-50,0,0,0,0,0,1,0,1
8569-63,0,0,0,0,0,0,0,1
8569-24,0,0,0,0,0,1,0,1
8569-31,0,0,0,0,0,0,0,1
8569-0,0,0,0,0,0,0,0,1
8569-44,0,0,0,0,0,1,0,1
8569-1,0,0,0,0,0,0,0,1
8569-18,0,0,0,0,0,1,0,1
8569-30,0,0,0,0,0,1,0,1
8569-55,0,0,0,0,0,0,0,1
8569-14,0,0,0,0,0,1,0,1
8569-2,0,0,0,0,0,1,0,1
8569-3,0,0,0,0,0,0,0,1
8569-17,0,0,0,0,0,1,0,1
8569-13,0,0,0,0,0,1,0,1
8569-29,0,0,0,0,0,0,0,1
8569-51,0,0,0,0,0,1,0,1
8569-52,0,0,0,0,0,0,0,1
8570-0,0,0,0,0,0,1,0,1
8570-4,0,0,0,0,0,0,0,1
8570-5,0,0,0,0,0,1,0,1
8570-7,0,0,0,0,0,1,0,1
8570-6,0,0,0,0,0,1,0,1
8572-5,0,0,0,0,0,1,0,1
8572-21,0,0,0,0,0,0,0,1
8572-36,0,0,0,0,0,1,0,1
8572-47,0,0,0,0,0,0,0,1
8572-1,0,0,0,0,0,1,0,1
8572-2,0,0,0,0,0,0,0,1
8572-3,0,0,0,0,0,1,0,1
8572-20,0,0,0,0,0,1,0,1
8572-30,0,0,0,0,0,0,0,1
8572-29,0,0,0,0,0,1,0,1
8572-33,0,0,0,0,0,0,0,1
8572-0,0,0,0,0,0,0,0,1
8572-4,0,0,0,0,0,1,0,1
8572-19,0,0,0,0,0,1,0,1
8572-51,0,0,0,0,0,0,0,1
8572-52,0,0,0,0,0,0,0,1
8572-35,0,0,0,0,0,0,0,1
8572-39,0,0,0,0,0,0,0,1
8572-32,0,0,0,0,0,1,0,1
8572-53,0,0,0,0,0,1,0,1
8573-0,0,0,0,0,0,0,1,0
8573-1,0,0,0,0,1,0,1,0
8573-2,0,0,0,0,1,0,1,0
8575-0,0,0,0,0,0,0,0,1
8575-4,0,0,0,0,0,1,0,1
8575-8,0,0,0,0,0,1,0,1
8575-17,0,0,0,0,0,1,0,1
8575-13,0,0,0,0,0,0,0,1
8575-2,0,0,0,0,0,0,0,1
8575-18,0,0,0,0,0,1,0,1
8575-5,0,0,0,0,0,0,0,1
8575-15,0,0,0,0,0,1,0,1
8575-7,0,0,0,0,0,1,0,1
8575-1,0,0,0,0,0,0,0,1
8575-6,0,0,0,0,0,0,0,1
8575-12,0,0,0,0,0,0,0,1
8575-14,0,0,0,0,0,1,0,1
8766-5,0,0,0,0,0,0,0,1
8766-14,0,0,0,0,0,1,0,1
8766-21,0,0,0,0,0,0,0,1
8766-3,0,0,0,0,0,0,0,1
8766-12,0,0,0,0,0,0,0,1
8766-20,0,0,0,0,0,0,0,1
8766-8,0,0,0,0,0,0,0,1
8766-13,0,0,0,0,0,0,0,1
8766-0,0,0,0,0,0,0,0,1
8766-7,0,0,0,0,0,0,0,1
8766-9,0,0,0,0,0,0,0,1
8767-15,0,0,0,0,0,0,0,1
8768-0,0,0,0,0,0,0,0,1
8769-2,0,0,0,0,0,1,0,1
8770-1,0,0,0,0,0,0,0,1
8770-2,0,0,0,0,0,0,0,1
8770-3,0,0,0,0,0,0,0,1
8770-7,0,0,0,0,0,1,0,1
8770-9,0,0,0,0,0,0,0,1
8771-16,0,0,0,0,0,1,0,1
8771-11,0,0,0,0,0,0,0,1
8771-13,0,0,0,0,0,1,0,1
8774-4,0,0,0,0,0,0,0,1
8776-0,0,0,0,0,1,0,1,0
8777-16,0,0,0,0,0,0,0,1
8777-14,0,0,0,0,0,0,0,1
8781-0,0,0,0,0,0,0,1,0
8781-4,0,0,0,0,0,0,1,0
8781-2,0,0,0,0,0,0,1,0
8781-3,0,0,1,0,0,0,1,0
8781-1,0,0,0,0,0,0,1,0
8784-4,0,0,0,0,0,0,0,1
8784-1,0,0,0,0,0,0,0,1
8784-2,0,0,0,0,0,0,1,0
8786-3,0,0,0,0,0,0,0,1
8786-26,0,0,0,0,0,0,0,1
8788-16,0,0,0,0,0,0,1,0
8788-13,0,0,0,0,0,0,1,0
8788-0,0,0,0,0,0,0,0,1
8788-19,0,0,0,0,0,0,0,1
8788-9,0,0,0,0,0,0,1,0
8793-47,0,0,0,0,0,0,0,1
8793-70,0,0,0,0,0,0,0,1
8793-71,0,0,0,0,0,0,0,1
8793-72,0,0,0,0,0,1,0,1
8793-13,0,0,0,0,0,1,0,1
8793-48,0,0,0,0,0,1,0,1
8793-53,0,0,0,0,0,1,0,1
8794-30,0,0,0,0,0,0,0,1
8794-35,0,0,0,0,0,1,0,1
8794-29,0,0,0,0,0,0,0,1
8795-27,0,0,0,0,0,1,0,1
8795-63,0,0,0,0,0,1,0,1
8795-7,0,0,0,0,0,1,0,1
8795-24,0,0,0,0,0,1,0,1
8795-80,0,0,0,0,0,1,0,1
8795-90,0,0,0,0,0,0,0,1
8795-0,0,0,0,0,0,0,0,1
8795-74,0,0,0,0,0,0,0,1
8795-11,0,0,0,0,0,1,0,1
8795-22,0,0,0,0,0,0,0,1
8795-64,0,0,0,0,0,1,0,1
8795-2,0,0,0,0,0,1,0,1
8795-12,0,0,0,0,0,1,0,1
8795-28,0,0,0,0,0,1,0,1
8795-13,0,0,0,0,0,1,0,1
8795-26,0,0,0,0,0,1,0,1
8795-58,0,0,0,0,0,1,0,1
8795-83,0,0,0,0,0,0,0,1
8796-37,0,0,0,0,0,1,0,1
8799-24,0,0,0,0,0,0,0,1
8799-54,0,0,0,0,0,0,0,1
8799-56,0,0,0,0,0,0,0,1
8800-0,0,0,0,0,0,1,0,1
8800-9,0,0,0,0,0,1,0,1
8801-3,0,0,0,0,0,1,1,0
8801-6,0,0,0,0,0,0,1,0
8802-2,0,0,0,0,0,1,1,0
8803-0,0,0,0,0,0,0,0,1
8803-1,0,0,0,0,0,0,0,1
8806-0,0,0,0,0,0,0,0,1
8806-11,0,0,0,0,0,0,0,1
8806-3,0,0,0,0,0,0,0,1
8808-23,0,0,0,0,0,1,0,1
8808-35,0,0,0,0,0,0,0,1
8808-24,0,0,0,0,0,0,0,1
8808-20,0,0,0,0,0,1,0,1
8808-11,0,0,0,0,0,0,0,1
8808-22,0,0,0,0,0,0,0,1
8816-6,0,0,0,0,0,1,0,1
8816-0,0,0,0,0,0,1,0,1
8817-4,0,0,0,0,0,1,0,1
8817-7,0,0,0,0,0,1,0,1
8817-0,0,0,0,0,0,0,0,1
8817-10,0,0,0,0,0,0,0,1
8817-14,0,0,0,0,0,1,0,1
8817-16,0,0,0,0,0,0,0,1
8817-6,0,0,0,0,0,1,0,1
8817-17,0,0,0,0,0,1,0,1
8817-8,0,0,0,0,0,0,0,1
8819-0,0,0,0,0,0,0,0,1
8819-8,0,0,0,0,0,1,0,1
8819-1,0,0,0,0,0,1,0,1
8820-2,0,0,0,0,0,1,0,1
8820-3,0,0,0,0,0,0,0,1
8822-0,0,0,0,0,0,0,1,0
8822-4,0,0,0,0,0,0,0,1
8822-19,0,0,0,0,0,0,1,0
8822-17,0,0,0,0,0,0,1,0
8822-13,0,0,0,0,0,0,0,1
8822-2,0,0,0,0,0,0,1,1
8822-3,0,0,0,0,0,0,1,1
8822-15,0,0,0,0,0,0,1,0
8822-7,0,0,0,0,0,0,1,0
8822-1,0,0,0,0,0,0,1,0
8822-6,0,0,0,0,0,0,0,1
8822-12,0,0,0,0,0,0,1,0
8822-16,0,0,0,0,0,0,1,0
8822-14,0,0,0,0,0,0,0,1
8823-4,0,0,0,0,0,1,0,1
8823-3,0,0,0,0,0,1,0,1
8823-5,0,0,0,0,0,1,0,1
8827-23,0,0,0,0,0,0,0,1
8827-28,0,0,0,0,0,0,0,1
8827-41,0,0,0,0,0,0,0,1
8827-17,0,0,0,0,0,0,0,1
8827-29,0,0,0,0,0,0,0,1
8827-31,0,0,0,0,0,0,0,1
8827-33,0,0,0,0,0,0,0,1
8827-13,0,0,0,0,0,1,0,1
8827-80,0,0,0,0,0,0,0,1
8827-32,0,0,0,0,0,1,0,1
8827-44,0,0,0,0,0,0,0,1
8827-22,0,0,0,0,0,0,0,1
8828-5,0,0,0,0,0,1,0,1
8837-15,0,0,0,0,0,0,0,1
8837-1,0,0,0,0,0,1,0,1
8837-25,0,0,0,0,0,0,0,1
8837-11,0,0,0,0,0,1,0,1
8838-14,0,0,0,0,0,1,0,1
8838-15,0,0,0,0,0,1,0,1
8838-1,0,0,0,0,0,1,0,1
8838-6,0,0,0,0,0,1,0,1
8838-12,0,0,0,0,0,1,0,1
8838-11,0,0,0,0,0,1,0,1
8838-8,0,0,0,0,0,1,0,1
8838-13,0,0,0,0,0,0,0,1
8838-7,0,0,0,0,0,1,0,1
8838-9,0,0,0,0,0,1,0,1
8839-0,0,0,0,0,0,0,0,1
8839-4,0,0,0,0,0,0,0,1
8839-8,0,0,0,0,0,0,0,1
8839-13,0,0,0,0,0,0,0,1
8839-3,0,0,0,0,0,1,0,1
8839-5,0,0,0,0,0,0,0,1
8839-15,0,0,0,0,0,1,0,1
8839-7,0,0,0,0,0,0,0,1
8839-1,0,0,0,0,0,0,0,1
8839-6,0,0,0,0,0,1,0,1
8839-16,0,0,0,0,0,1,0,1
8839-14,0,0,0,0,0,1,0,1
8840-0,0,0,0,0,0,0,1,0
8840-2,0,0,0,0,0,0,1,0
8841-4,0,0,0,0,0,0,0,1
8841-0,0,0,0,0,0,1,0,1
8841-10,0,0,0,0,0,1,0,1
8841-11,0,0,0,0,0,1,0,1
8841-5,0,0,0,0,0,0,1,0
8841-14,0,0,0,0,0,1,1,0
8841-15,0,0,0,0,0,1,0,1
8841-12,0,0,0,0,0,1,1,0
8841-13,0,0,0,0,0,1,1,0
8842-25,0,0,0,0,0,0,1,0
8842-17,0,0,0,0,0,1,0,1
8843-1,0,0,0,0,0,0,0,1
8843-2,0,0,0,0,0,0,1,0
8843-3,0,0,0,0,0,0,1,0
8843-0,0,0,0,0,0,0,1,0
8844-8,0,0,0,0,0,1,0,1
8844-13,0,0,0,0,0,0,0,1
8844-9,0,0,0,0,0,0,0,1
8844-10,0,0,0,0,0,0,0,1
8844-7,0,0,0,0,0,1,0,1
8844-12,0,0,0,0,0,1,0,1
8844-11,0,0,0,0,0,0,0,1
8845-9,0,0,0,0,0,0,0,1
8846-4,0,0,0,0,0,0,0,1
8846-0,0,0,0,0,0,0,1,0
